EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,Site_ID_Fixed,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
TND980728836,MURRAY-OHIO DUMP,LAWRENCEBURG,LAWRENCE,TN,Final NPL,No ,Yes,Yes,Yes,Yes,4.0,0404004,GLENN SPRINGS RD,38464.0,N,N,,35.2275,-87.361111,09/08/83,404004.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404004,"['Sediment', 'Groundwater', 'Surface Water', 'Soil']","['CHROMIUM(VI)', 'NICKEL', 'CHROMIUM', 'CHROMIUM(III) CHLORIDE']","['Sediment', 'Groundwater', 'Surface Water', 'Soil']","['Institutional Controls', 'Slope Stabilization', 'Dredging', 'Dewatering', 'Monitored Natural Recovery', 'Consolidate (onsite)', 'Coagulation/Flocculation (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Bioremediation (bioaugmentation, insitu)', 'Monitoring', 'Operations & Maintenance (O&M)', 'Wetland for Treatment (constructed engineered wetland, insitu)', 'Precipitation (P&T, exsitu)', 'Monitored Natural Attenuation', 'Cap (engineered cap)']"
TND980728992,GALLAWAY PITS,GALLAWAY,FAYETTE,TN,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0404005,OFF HWY 70,38036.0,N,N,,35.359719,-89.601939,04/29/96,404005.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404005,['Sediment'],"['MAGNESIUM', 'ARSENIC', 'CADMIUM', 'VANADIUM', 'TOXAPHENE', 'MANGANESE', 'ORGANICS', 'CALCIUM', 'IRON', 'LEAD', 'COPPER', 'BERYLLIUM', 'ZINC', 'CHROMIUM', 'DIELDRIN', 'NICKEL', 'CHLORDANE', 'BARIUM', 'POTASSIUM', 'SODIUM', 'METALS', 'COBALT']","['Sludge', 'Sediment', 'Groundwater']","['ESD/Amd - Remedy Component Removal', 'No Action', 'Containment (other, not otherwise specified, onsite)']"
TND980729115,LEWISBURG DUMP,LEWISBURG,MARSHALL,TN,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0404006,CRUSHER RD,37091.0,N,N,,35.481389,-86.784161,02/21/96,404006.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404006,"['Sediment', 'Debris', 'Solid Waste', 'Groundwater', 'Surface Water']","['ACETONE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'CADMIUM', 'MERCURY', 'MANGANESE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'IRON', 'LEAD', 'COPPER', 'ZINC', 'CHROMIUM', 'SILVER', 'ALUMINUM', 'NICKEL', 'BARIUM', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', '2-BUTANONE (METHYL ETHYL KETONE)', 'CARBON DISULFIDE']",['Groundwater'],['Monitored Natural Attenuation']
TND980729172,AMNICOLA DUMP,CHATTANOOGA,HAMILTON,TN,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0404007,AMNICOLA HWY,37406.0,N,N,,35.0625,-85.276389,04/30/96,404007.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404007,"['Debris', 'Groundwater', 'Soil']","['ARSENIC', 'CADMIUM', 'HEPTACHLOR', 'BENZO[A]ANTHRACENE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'INDENO(1,2,3-CD)PYRENE', 'MERCURY', 'BENZO(K)FLUORANTHENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'LEAD', 'DIETHYL ETHER', 'BENZO[A]PYRENE', 'CHLOROFORM', 'BROMODICHLOROMETHANE', 'CYANIDE', 'CHROMIUM', 'AZEPAN-2-ONE', 'GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE)', 'DIELDRIN', 'DIBENZO(A,H)ANTHRACENE', 'CHLORDANE', 'BENZO(B)FLUORANTHENE', 'CHRYSENE', 'POLYCHLORINATED BIPHENYLS (PCBs)', ""P,P'-DDT""]","['Debris', 'Groundwater', 'Surface Water', 'Soil']","['Institutional Controls', 'Solidification/Stabilization (exsitu, onsite)', 'Disposal (offsite)', 'Excavation', 'Monitoring']"
TND980844781,WRIGLEY CHARCOAL PLANT,WRIGLEY,HICKMAN,TN,Final NPL,No ,No ,No ,Insufficient Data,Insufficient Data,4.0,0404043,OLD CHARCOAL RD 1 MI S OF LYLE,37098.0,N,N,,35.9025,-87.353194,03/31/89,404043.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0404043,"['Debris', 'Soil', 'Sludge', 'Solid Waste', 'Groundwater']","['ACETONE', 'PHENOL', 'ARSENIC', 'VOC', '4-METHYLPHENOL (P-CRESOL)', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'SEMI-VOLATILE ORGANIC COMPOUNDS (SVOC)', 'TOLUENE', 'MANGANESE', 'BENZENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'IRON', 'LEAD', 'COPPER', '2-METHYLNAPHTHALENE', 'NAPHTHALENE', 'CHROMIUM', 'ASBESTOS', 'NICKEL', '2,4-DIMETHYLPHENOL', '2-METHYLPHENOL (O-CRESOL)', 'METALS', '3-METHYLPHENOL (M-CRESOL)']","['Debris', 'Soil', 'Buildings/Structures', 'Sludge', 'Solid Waste', 'Liquid Waste', 'Groundwater']","['Institutional Controls', 'Consolidate (onsite)', 'Monitoring', 'Solidification/Stabilization (exsitu, offsite)', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Bioremediation (other, not otherwise specified, insitu)', 'Recycling (onsite)', 'Disposal (offsite)', 'Excavation', 'Containment (other, not otherwise specified, onsite)', 'Pumping', 'Discharge (POTW)', 'Dewatering', 'Decontamination', 'Incineration (offsite)', 'Treatment (other, not otherwise specified, offsite)', 'ESD - Nonfundamental Change (other)', 'Discharge (surface water/NPDES discharge)', 'Storage (temporary, onsite)', 'Dredging or Excavation']"
TND987767795,ICG ISELIN RAILROAD YARD,JACKSON,MADISON,TN,Deleted NPL,No ,Yes,Yes,Yes,Yes,4.0,0405179,ISELIN ST,38301.0,N,N,,35.6025,-88.797689,01/07/02,405179.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405179,,,"['Groundwater', 'Soil']",['Institutional Controls']
TND987768546,CHEMET CO.,MOSCOW,FAYETTE,TN,Deleted NPL,No ,Yes,Yes,Yes,Not a Groundwater Site,4.0,0405468,Postal Address is unavailable for the Site,38057.0,N,N,,35.08361,-89.372499,10/09/96,405468.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405468,,,['Soil'],['No Further Action']
TND987768587,CLINCH RIVER CORPORATION,HARRIMAN,ROANE,TN,Final NPL,No ,No ,No ,Yes,Yes,4.0,0405465,728 EMORY DRIVE,37748.0,N,N,,35.93195,-84.539381,05/24/13,405465.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0405465,,,,
TNN000402275,FORMER CUSTOM CLEANERS,MEMPHIS,SHELBY,TN,Final NPL,No ,No ,No ,Yes,Insufficient Data,4.0,0402275,3517 Southern Avenue,38111.0,N,N,,35.115114,-89.945,08/02/17,402275.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0402275,"['Air', 'Soil']","['CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'CHLOROFORM', 'NAPHTHALENE', 'CIS-1,2-DICHLOROETHENE', 'HEXANE', 'TETRACHLOROETHENE']","['Air', 'Soil']","['Institutional Controls', 'Monitoring (soil)', 'Soil Vapor Extraction (insitu)', 'Residuals Treatment/Disposal (onsite)', 'Monitoring (ambient air)', 'Off-gas Treatment (other, not otherwise specified)', 'Thermal Treatment (insitu)', 'Monitoring (soil gas)', 'Cap (engineered cap)']"
TNN000407378,SMALLEY-PIPER,COLLIERVILLE,SHELBY,TN,Final NPL,No ,No ,No ,Yes,Insufficient Data,4.0,0407378,719 PIPER STREET,38017.0,N,N,,35.044444,-89.685833,04/27/05,407378.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0407378,"['Groundwater', 'Soil']","['CHROMIUM', 'IRON', 'CHROMIUM (HEXAVALENT COMPOUNDS)', 'ANTIMONY']","['Groundwater', 'Soil']","['Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Discharge (reuse as drinking water)', 'Disposal (offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Flushing (insitu)', 'Excavation', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Precipitation (P&T, exsitu)', 'Chemical Reduction (P&T, exsitu)', 'Ion Exchange (P&T, exsitu)']"
TNN000410124,"WALKER MACHINE PRODUCTS, INC.",COLLIERVILLE,SHELBY,TN,Final NPL,No ,No ,No ,Yes,Yes,4.0,0410124,459 WASHINGTON STREET,38017.0,N,N,,35.041589,-89.653469,05/12/14,410124.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0410124,"['Air', 'Groundwater', 'Soil Gas', 'Soil']","['CARBON TETRACHLORIDE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '1,4-DIOXANE', 'CIS-1,2-DICHLOROETHENE', '1,1-DICHLOROETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE']","['Air', 'Groundwater', 'Soil Gas', 'Soil']","['Institutional Controls', 'Sub-Slab Ventilation (passive, for VI mitigation)', 'COC Only', 'Soil Vapor Extraction (insitu)', 'Residuals Treatment/Disposal (onsite)', 'Disposal (offsite)', 'Chemical Reduction (insitu)', 'Air Sparging (physical treatment, insitu)', 'Bioremediation (bioaugmentation, insitu)', 'Bioremediation (anaerobic, insitu)', 'Excavation', 'Directional Wells (for insitu applications)', 'Flushing (insitu)', 'Monitoring (groundwater)', 'Thermal Treatment (insitu)']"
TNN000410203,ALAMO CONTAMINATED GROUND WATER,ALAMO,CROCKETT,TN,Final NPL,No ,No ,No ,Yes,Yes,4.0,0410203,SOUTH BELLS STREET,38001.0,N,N,,35.784153,-89.118022,09/16/11,410203.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0410203,"['Groundwater', 'Soil']","['1,2-DICHLOROETHANE', 'XYLENE (MIXED ISOMERS)', 'BENZENE', 'TRICHLOROETHENE', 'ETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', '1,1-DICHLOROETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', '1,1,1-TRICHLOROETHANE', '2-METHOXY-2-METHYLPROPANE (MTBE)', 'TOLUENE', 'LEAD']","['Groundwater', 'Soil']","['Institutional Controls', 'Monitoring (soil)', 'Soil Vapor Extraction (insitu)', 'Extraction (recovery/vertical well)', 'Discharge (POTW)', 'Air Stripping (P&T, exsitu)', 'Monitoring (groundwater)', 'Sampling', 'Cap (engineered cap)']"
TNN000410686,SOUTHSIDE CHATTANOOGA LEAD,CHATTANOOGA,HAMILTON,TN,Final NPL,No ,No ,No ,No,Yes,4.0,0410686,Intersection of East 16th Street and Jefferson  Street,37408.0,N,N,,35.032552,-85.300559,09/13/18,410686.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0410686,['Soil'],['LEAD'],['Soil'],"['Institutional Controls', 'ESD/Amd - Treatment Area Change', 'Disposal (offsite)', 'ESD/Amd - Significant Volume Change', 'ESD/Amd - Significant Cost Change', 'Excavation']"
TNSFN0407047,NATIONAL FIREWORKS,CORDOVA,SHELBY,TN,Final NPL,Yes,No ,No ,Yes,Insufficient Data,4.0,0407047,9400-9600 MACON ROAD,38016.0,N,N,,35.160111,-89.751544,03/16/22,407047.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0407047,"['Groundwater', 'Soil']","['CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', '1,4-DIOXANE', 'CIS-1,2-DICHLOROETHENE', '1,1-DICHLOROETHANE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', '1,1,1-TRICHLOROETHANE']","['Groundwater', 'Soil']","['Institutional Controls', 'Phytoremediation (for treatment insitu)', 'Monitoring (groundwater)', 'Monitoring (surface water)']"
TX0000605264,BRINE SERVICE COMPANY,CORPUS CHRISTI,NUECES,TX,Final NPL,No ,No ,No ,Yes,No,6.0,0605264,NORTHEAST OF INTERSECTION AT IH- 37 AND  GOLDSTON ROAD,78409.0,N,N,,27.815372,-97.508606,09/05/02,605264.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605264,"['Soil', 'Soil Gas', 'Sludge', 'Free-phase NAPL', 'Groundwater']","['BENZENE', 'ETHYLBENZENE', 'ARSENIC', '4-METHYLPHENOL (P-CRESOL)', 'SELENIUM', 'ZINC', 'LEAD', 'MERCURY', 'C5-C8 Aliphatic Hydrocarbons', '3-METHYLPHENOL (M-CRESOL)']","['Soil', 'Soil Gas', 'Sludge', 'Free-phase NAPL', 'Groundwater']","['Institutional Controls', 'Free Product Recovery (active or passive, excluding MPE and bioslurping)', 'Cover (soil)', 'Disposal (offsite)', 'Bottom Liner', 'Excavation', 'Monitoring (groundwater)', 'Recycling (offsite)', 'Solidification/Stabilization (insitu)', 'Monitored Natural Attenuation', 'Cap (engineered cap)']"
TX0000605329,PATRICK BAYOU,DEER PARK,HARRIS,TX,Final NPL,No ,No ,No ,Yes,Yes,6.0,0605329,"N 29 43'55""/W 95 06'52.5""",77536.0,N,N,,29.731944,-95.114583,09/05/02,605329.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605329,,,,
TX0000605363,DONNA RESERVOIR AND CANAL SYSTEM,DONNA,HIDALGO,TX,Final NPL,No ,No ,No ,No,Not a Groundwater Site,6.0,0605363,"SOUTH TEXAS, NORTH OF RIO GRANDE RIVER",78537.0,N,N,,26.112286,-98.086469,03/19/08,605363.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605363,"['Sediment', 'Fish Tissue']",['POLYCHLORINATED BIPHENYLS (PCBs)'],"['Sediment', 'Fish Tissue', 'Buildings/Structures']","['Institutional Controls', 'Monitoring (sediment)', 'Disposal (offsite)', 'Excavation', 'Monitoring (fish tissue)', 'In Situ Decommissioning']"
TX0001399435,CITY OF PERRYTON WELL NO. 2,PERRYTON,OCHILTREE,TX,Final NPL,No ,Yes,Yes,Yes,No,6.0,0605015,NORTH AMHERST STREET AND SANTA FE AVENUE,79070.0,N,N,,36.400556,-100.804722,01/19/99,605015.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605015,['Groundwater'],"['CARBON TETRACHLORIDE', 'CHLOROFORM', 'NITRATE', 'LEAD', 'ATRAZINE', 'NITRATE/NITRITE']",['Groundwater'],"['Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Air Stripping (P&T, exsitu)', 'Discharge (surface water/NPDES discharge)', 'Monitoring', 'Operations & Maintenance (O&M)']"
TX0001407444,SPRAGUE ROAD GROUND WATER PLUME,ODESSA,ECTOR,TX,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0605023,WEST 81ST ST AND MARY FRANCIS ST,79764.0,N,N,,31.918611,-102.428333,09/25/97,605023.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605023,['Groundwater'],"['CHROMIUM', '1,1-DICHLOROETHENE']","['Groundwater', 'Soil']","['Treatment (other, not otherwise specified, exsitu, onsite)', 'Flushing (insitu)', 'Monitoring', 'Treatment (other, not otherwise specified, offsite) ', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Treatment (other, not otherwise specified, insitu)']"
TX0001414341,STAR LAKE CANAL,PORT NECHES,JEFFERSON,TX,Final NPL,No ,No ,No ,Yes,Not a Groundwater Site,6.0,0605043,NEAR STATE HWY 366 & SARA JANE RD,77651.0,N,N,,29.975,-93.917,07/27/00,605043.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0605043,"['Sediment', 'Soil']","['ARSENIC', 'CADMIUM', ""P,P'-DDE"", 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'SELENIUM', 'VANADIUM', 'ENDOSULFAN II', 'MERCURY', 'ANTIMONY', 'ETHYLBENZENE', 'CHROMIUM(VI)', 'LEAD', 'COPPER', 'DIBENZOFURAN', 'PENTACHLOROPHENOL', 'ZINC', 'CHROMIUM', 'SILVER', 'DIELDRIN', 'CARBON DISULFIDE', 'POLYCHLORINATED BIPHENYLS (PCBs)', ""P,P'-DDT""]","['Sediment', 'Soil']","['Institutional Controls', 'Dredging', 'Cap (insitu)', 'Cover (soil)', 'Dewatering', 'Monitored Natural Recovery', 'Disposal (offsite)', 'Excavation']"
TX4890110527,PANTEX PLANT (USDOE),PANTEX VILLAGE,CARSON,TX,Final NPL,No ,Yes,No ,Yes,No,6.0,0604060,2000 S HOUSTON,79111.0,Y,N,,35.321944,-101.563611,05/31/94,604060.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0604060,"['Groundwater', 'Soil']","['2-AMINO-4,6-DINITROTOLUENE', '1,3-DINITROBENZENE', '1,3,5-TRINITROBENZENE', 'HEXAHYDRO-1,3,5-TRINITRO-1,3,5-TRIAZINE (RDX)', 'URANIUM-238', 'CHROMIUM(VI)', '2,6-DINITROTOLUENE', '1,2-DICHLOROETHANE', '2,4-DINITROTOLUENE', '4-AMINO-2,6-DINITROTOLUENE', 'TRICHLOROETHENE', 'CHLOROFORM', '1,3,5,7-TETRANITRO-1,3,5,7-TETRAZOCANE (HMX)', 'CHROMIUM', 'PERCHLORATE', 'URANIUM-235', 'BORON', '1,4-DIOXANE', '2,4,6-TRINITROTOLUENE', 'TETRACHLOROETHENE']","['Groundwater', 'Soil']","['Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Soil Vapor Extraction (insitu)', 'Bioremediation (other, not otherwise specified, insitu)', 'Cover (soil)', 'ESD/Amd - Treatment Area Change', 'Disposal (offsite)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Bottom Liner', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Monitoring (groundwater)', 'Monitoring', 'ESD/Amd - Remedy Element Addition/Modification', 'Cap (engineered cap)']"
TX6213820529,LONGHORN ARMY AMMUNITION PLANT,KARNACK,HARRISON,TX,Final NPL,No ,No ,No ,Insufficient Data,Insufficient Data,6.0,0603606,15600 Highway 134,75661.0,Y,N,,32.665,-94.123339,08/30/90,603606.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603606,"['Buildings/Structures', 'Soil', 'Solid Waste', 'Free-phase NAPL', 'Groundwater', 'Surface Water']","['ACETONE', '2-AMINO-4,6-DINITROTOLUENE', 'XYLENE (MIXED ISOMERS)', 'EXPLOSIVES', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'ARSENIC', 'SULFATE', 'CADMIUM', 'PETROLEUM', 'CIS-1,2-DICHLOROETHENE', '1,3-DINITROBENZENE', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD) TOXICITY EQUIVALENTS (TEq)', 'SELENIUM', '2,4,6-TRINITROPHENOL', 'VANADIUM', 'STYRENE', 'TOLUENE', 'HEXACHLOROBENZENE', '1,3,5-TRINITROBENZENE', 'MERCURY', 'MANGANESE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'ETHYLBENZENE', 'ANTIMONY', 'BIS(2-ETHYLHEXYL)PHTHALATE', '2,6-DINITROTOLUENE', 'IRON', 'CHLOROETHANE', '1,1,1-TRICHLOROETHANE', 'LEAD', 'TRANS-1,2-DICHLOROETHENE', '1,2-DICHLOROETHANE', 'CARBON TETRACHLORIDE', 'TRICHLOROETHENE', '2,4-DINITROTOLUENE', '4-AMINO-2,6-DINITROTOLUENE', 'CHLOROFORM', 'BROMODICHLOROMETHANE', '1,1,2-TRICHLOROETHANE', 'TIN', 'PENTACHLOROPHENOL', 'ZINC', 'CHROMIUM', 'PERCHLORATE', 'THALLIUM', 'SILVER', 'ALUMINUM', '1-METHYL-3-NITROBENZENE', 'STRONTIUM', 'NICKEL', 'CHLORIDE', '2,4,6-TRINITROTOLUENE', 'BARIUM', '1,4-DIOXANE', 'NITROBENZENE', '1-METHYL-2-NITROBENZENE', 'UNEXPLODED ORDNANCE (UXO)', '1,1-DICHLOROETHANE', 'CHLOROBENZENE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', 'COBALT', '1-METHYL-4-NITROBENZENE']","['Sediment', 'Soil', 'Buildings/Structures', 'Solid Waste', 'Free-phase NAPL', 'Groundwater', 'Surface Water']","['Institutional Controls', 'ESD/Amd - Treatment Area Change', 'Equalization (P&T, exsitu)', 'Monitoring', 'Monitoring (groundwater)', 'ESD/Amd - Remedy Element Addition/Modification', 'Monitored Natural Attenuation', 'Chemical Oxidation (exsitu)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Bioremediation (other, not otherwise specified, insitu)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Disposal (offsite)', 'Excavation', 'ESD/Amd - ICs - Implement or Change', 'Discharge (reuse as irrigation water)', 'Containment (other, not otherwise specified, onsite)', 'Slope Stabilization', 'Revegetation', 'Bioreactive Wall (insitu)', 'Extraction (recovery trench/subsurface collection drain)', 'Chemical Oxidation (P&T, exsitu)', 'Decontamination', 'Bioremediation (P&T, other, not otherwise specified, exsitu)', 'Precipitation (P&T, exsitu)', 'Centralized Waste Treatment Facility (onsite)', 'No Action', 'Cap (engineered cap)', 'Chemical Oxidation/Reduction (P&T, exsitu)', 'Thermal Desorption (exsitu, onsite)', 'Discharge (surface water/NPDES discharge)', 'Bioremediation (anaerobic, insitu)', 'Bioremediation (bioaugmentation, insitu)', 'Operations & Maintenance (O&M)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Monitoring (surface water)', 'Thermal Treatment (insitu)', 'Sampling', 'No Further Action', 'In Situ Decommissioning']"
TX7213821831,LONE STAR ARMY AMMUNITION PLANT,TEXARKANA,BOWIE,TX,Final NPL,No ,Yes,No ,Yes,Yes,6.0,0603609,HWY 82 W,75501.0,Y,N,,33.4344,-94.2483,07/22/87,603609.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603609,"['Debris', 'Groundwater']","['2-AMINO-4,6-DINITROTOLUENE', 'NITROGLYCERIN', 'N-METHYL-N,2,4,6-TETRANITROANILINE (TETRYL)']","['Sediment', 'Debris', 'Soil', 'Groundwater', 'Surface Water']","['Containment (other, not otherwise specified, onsite)', 'Institutional Controls', 'Open Burn/Open Detonation', 'Revegetation', 'Drainage/Erosion Control (dike/berm/levee)', 'Monitoring', 'Engineering Control (other, not otherwise specified)', 'Cap (engineered cap)']"
TX7572024605,AIR FORCE PLANT #4 (GENERAL DYNAMICS),FORT WORTH,TARRANT,TX,Final NPL,No ,Yes,No ,Insufficient Data,Yes,6.0,0603610,GRANTS LANE,76108.0,Y,N,,32.777781,-97.45,08/30/90,603610.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0603610,"['Groundwater', 'Surface Water', 'Soil']","['CADMIUM', 'PHENANTHRENE', 'CIS-1,2-DICHLOROETHENE', 'BENZO[A]ANTHRACENE', 'TOLUENE', 'BENZO(K)FLUORANTHENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'BENZENE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'COPPER', 'LEAD', 'TRICHLOROETHENE', 'BENZO[A]PYRENE', 'PYRENE', 'NAPHTHALENE', 'FLUORANTHENE', 'ZINC', 'CHROMIUM', 'NICKEL', 'BENZO(B)FLUORANTHENE', 'BARIUM', 'CHRYSENE', '1,1-DICHLOROETHANE']","['Free-phase NAPL', 'Groundwater', 'Surface Water', 'Soil']","['Institutional Controls', 'Free Product Recovery (active or passive, excluding MPE and bioslurping)', 'Monitoring', 'ESD/Amd - Remedy Element Addition/Modification', 'Monitored Natural Attenuation', 'Off-gas Treatment (other, not otherwise specified)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Disposal (offsite)', 'Air Stripping (P&T, exsitu)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - ICs - Implement or Change', 'ESD/Amd - ARAR(s) Change', 'Containment (other, not otherwise specified, onsite)', 'Pumping', 'Soil Vapor Extraction (insitu)', 'ESD/Amd - COC(s) Change', 'Discharge (POTW)', 'Ultraviolet (UV) Oxidation (P&T, exsitu)', 'Extraction (recovery trench/subsurface collection drain)', 'ESD/Amd - RAO(s) Change', 'Discharge (surface water/NPDES discharge)', 'ESD/Amd - Significant Cost Change', 'Oil Water Separation (P&T, exsitu)', 'Monitoring (surface water)']"
TXD007330053,GARLAND CREOSOTING,LONGVIEW,GREGG,TX,Final NPL,No ,Yes,Yes,Yes,Yes,6.0,0601644,3915 GARLAND ROAD,75602.0,N,N,,32.442272,-94.710903,10/22/99,601644.0,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0601644,"['Sediment', 'Groundwater', 'Surface Water', 'Soil']","['ARSENIC', '1,2-DIHYDROACENAPHTHYLENE', 'PHENANTHRENE', 'CIS-1,2-DICHLOROETHENE', 'BENZO[A]ANTHRACENE', 'INDENO(1,2,3-CD)PYRENE', 'BENZO(K)FLUORANTHENE', 'ACENAPHTHYLENE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', '9H-FLUORENE', 'IRON', '2-METHYLNAPHTHALENE', '1,2-DICHLOROETHANE', 'TRICHLOROETHENE', 'BENZO[A]PYRENE', '1,4-DICHLOROBENZENE', 'PYRENE', 'NAPHTHALENE', 'FLUORANTHENE', 'DIBENZOFURAN', 'PENTACHLOROPHENOL', '9H-CARBAZOLE', 'THALLIUM', 'ANTHRACENE', '2,4-DIMETHYLPHENOL', 'DIBENZO(A,H)ANTHRACENE', 'BENZO(B)FLUORANTHENE', 'CHRYSENE', '1-PHENYLETHANONE', 'BENZO(GHI)PERYLENE']","['Free-phase NAPL', 'Groundwater', 'Soil']","['Institutional Controls', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Extraction (recovery/vertical well)', 'Consolidate (onsite)', 'Disposal (offsite)', 'Extraction (recovery trench/subsurface collection drain)', 'Discharge (surface water/NPDES discharge)', 'Bottom Liner', 'Excavation', 'Monitoring', 'Monitored Natural Attenuation', 'Cap (engineered cap)']"
